match,row,kills,deaths,assists,damage,dmg_taken,healing,mvp
154,10,7,9,0,11429,5061,0,FALSE
154,11,3,9,0,9547,21071,1302,FALSE
154,12,10,10,1,13717,6630,88,TRUE
154,13,1,9,8,5626,6298,11598,FALSE
155,2,25,11,1,16905,41953,0,FALSE
155,3,18,10,5,9866,26331,0,FALSE
155,4,13,17,8,10296,10375,17062,FALSE
155,5,27,14,6,14435,10364,0,TRUE
155,6,28,18,0,14744,10221,0,FALSE
155,7,8,13,29,3378,9347,34752,FALSE
155,8,45,10,1,35552,7250,0,TRUE
155,9,15,7,28,6962,14318,21374,FALSE
155,10,29,9,5,16501,34644,0,FALSE
155,11,32,12,0,16631,8702,0,FALSE
155,12,19,12,26,8951,6593,15948,FALSE
155,13,21,13,0,11854,9296,0,FALSE
156,2,17,7,4,17082,3230,0,FALSE
156,3,9,8,10,5574,12392,9478,FALSE
156,4,8,7,1,11371,26139,0,FALSE
156,5,11,8,18,4453,13249,14448,FALSE
156,6,16,13,3,14144,8020,0,FALSE
156,7,16,6,12,14281,5269,4653,TRUE
156,8,16,5,19,4427,7902,18464,TRUE
156,9,12,8,6,8284,8054,0,FALSE
156,10,21,6,11,13119,37148,0,FALSE
156,11,26,4,6,18927,8261,0,FALSE
156,12,6,5,28,4604,4945,22432,FALSE
156,13,13,2,19,5545,7142,10566,FALSE
157,2,33,8,0,27103,20538,348,TRUE
157,3,26,9,1,21430,23386,0,FALSE
157,4,24,11,3,18221,40654,0,FALSE
157,5,25,10,1,17927,15659,771,FALSE
157,6,15,9,30,9002,17654,29855,FALSE
157,7,26,11,23,11793,10047,18527,FALSE
157,8,21,7,10,20095,37055,0,FALSE
157,9,18,9,21,11510,13370,37228,FALSE
157,10,33,11,3,22197,11229,721,TRUE
157,11,32,9,8,32668,7723,0,FALSE
157,12,20,8,5,14402,37224,0,FALSE
157,13,6,10,26,5311,9825,27197,FALSE
158,2,26,17,10,14106,10810,10284,FALSE
158,3,36,10,6,24895,47412,0,TRUE
158,4,35,13,4,15252,30436,7004,FALSE
158,5,25,15,29,14739,21652,26616,FALSE
158,6,21,18,11,17025,12864,0,FALSE
158,7,22,22,26,11805,15076,25400,FALSE
158,8,13,14,59,9375,21671,20410,FALSE
158,9,44,11,0,24015,7314,77,FALSE
158,10,33,14,0,19289,17529,0,FALSE
158,11,38,14,17,25307,21940,6892,FALSE
158,12,45,15,3,27019,42513,350,TRUE
158,13,21,9,48,9218,6911,23939,FALSE
159,2,50,6,0,20081,6546,0,TRUE
159,3,22,8,0,10586,3883,0,FALSE
159,4,38,3,8,16163,36642,0,FALSE
159,5,36,5,33,9534,9929,24273,FALSE
159,6,28,5,51,5877,5972,19694,FALSE
159,7,48,8,0,23145,10650,0,FALSE
159,8,7,17,5,8589,10240,15071,FALSE
159,9,10,15,11,7922,7975,13347,FALSE
159,10,14,11,7,11418,26520,9236,FALSE
159,11,12,23,0,11127,14266,300,FALSE
159,12,21,15,0,20353,14961,0,TRUE
159,13,8,17,1,7746,38326,0,FALSE
160,2,16,7,0,9275,40294,0,FALSE
160,3,27,12,0,16742,9049,0,FALSE
160,4,12,6,20,4941,5175,34042,FALSE
160,5,12,11,24,5155,8612,22228,FALSE
160,6,21,10,0,12779,11071,0,FALSE
160,7,27,9,9,17722,36715,3410,TRUE
160,8,23,11,3,23158,8424,0,FALSE
160,9,19,12,4,14505,6318,5549,FALSE
160,10,25,2,1,22386,6133,0,TRUE
160,11,15,10,1,10125,37869,0,FALSE
160,12,15,9,12,9622,13764,13068,FALSE
160,13,12,13,10,8413,13388,20887,FALSE
161,2,8,5,0,9015,3349,0,FALSE
161,3,5,4,15,2424,4361,9887,FALSE
161,4,7,5,6,2930,6201,10218,FALSE
161,5,6,4,0,6889,2873,0,FALSE
161,6,9,9,3,6106,14942,0,FALSE
161,7,12,6,1,6066,19413,0,TRUE
161,8,11,5,10,9701,4649,0,FALSE
161,9,13,2,22,3835,2576,10354,FALSE
161,10,11,2,19,4520,7655,10670,FALSE
161,11,16,5,0,6856,4774,0,FALSE
161,12,18,3,0,13416,3105,0,FALSE
161,13,13,3,3,8374,16510,0,TRUE
162,2,12,1,2,4463,9534,1264,FALSE
162,3,28,3,7,8982,4398,0,FALSE
162,4,25,1,0,9514,4889,0,FALSE
162,5,34,5,1,11253,5748,0,TRUE
162,6,14,1,36,3697,4090,11839,FALSE
162,7,4,4,24,1384,7561,7773,FALSE
162,8,6,7,0,7069,12769,492,FALSE
162,9,5,14,0,1703,21516,1552,FALSE
162,10,6,13,0,4740,3928,0,FALSE
162,11,7,7,0,10589,4020,681,TRUE
162,12,5,11,1,3729,5489,4927,FALSE
162,13,3,10,3,3354,5512,7650,FALSE
163,2,12,7,40,5232,4962,17616,FALSE
163,3,21,6,2,16286,17875,719,FALSE
163,4,44,4,0,24199,7466,0,TRUE
163,5,16,6,40,3850,4086,17483,FALSE
163,6,28,10,2,18987,5712,0,FALSE
163,7,15,4,3,15568,31038,0,FALSE
163,8,11,12,7,10410,8330,14378,FALSE
163,9,11,9,4,12625,12417,7689,FALSE
163,10,9,11,19,9436,13074,22308,FALSE
163,11,10,11,0,7931,22136,0,FALSE
163,12,16,12,0,16781,8023,0,TRUE
163,13,10,9,2,10160,30710,0,FALSE
164,2,20,1,16,4350,3867,10203,TRUE
164,3,15,1,8,5929,9013,0,FALSE
164,4,15,2,5,3720,2377,0,FALSE
164,5,13,1,4,4961,6965,465,FALSE
164,6,15,1,13,4049,3371,5709,FALSE
164,7,9,2,2,8131,2498,0,FALSE
164,8,1,6,0,2395,2957,470,FALSE
164,9,6,4,2,6622,11022,0,TRUE
164,10,2,5,4,1007,2625,4778,FALSE
164,11,3,5,2,3866,10946,0,FALSE
164,12,6,6,3,2493,5322,8220,FALSE
164,13,7,5,0,9653,2457,0,FALSE
165,2,1,4,4,1381,2141,5769,FALSE
165,3,5,8,0,2666,12369,966,TRUE
165,4,3,6,0,2871,7490,0,FALSE
165,5,2,5,4,1283,3184,6647,FALSE
165,6,2,6,0,1721,11633,0,FALSE
165,7,4,7,0,4257,4487,0,FALSE
165,8,19,2,2,4752,9937,0,FALSE
165,9,23,0,0,6982,825,0,FALSE
165,10,16,2,0,6121,972,0,FALSE
165,11,0,0,0,0,0,0,FALSE
165,12,11,1,19,4240,1862,9072,TRUE
165,13,24,2,0,8357,1198,0,FALSE
165,14,1,0,0,649,120,0,FALSE
165,15,13,0,6,4034,721,0,FALSE
166,2,4,3,0,3916,2795,0,FALSE
166,3,7,3,0,6528,3845,0,TRUE
166,4,1,4,4,969,2299,9002,FALSE
166,5,2,1,2,1331,6059,3769,FALSE
166,6,3,5,0,5206,4017,0,FALSE
166,7,2,3,0,5611,8886,910,FALSE
166,8,9,3,0,3460,3641,0,FALSE
166,9,7,2,0,4636,4635,0,FALSE
166,10,2,1,5,1284,4754,6010,FALSE
166,11,6,1,1,8564,10852,1991,TRUE
166,12,0,0,9,0,828,9538,FALSE
166,13,7,2,0,5327,3690,0,FALSE
167,2,12,14,5,12127,37276,0,FALSE
167,3,28,14,0,11744,5195,0,FALSE
167,4,5,17,24,5595,13057,15153,FALSE
167,5,3,15,10,2845,12078,7768,FALSE
167,6,26,16,0,19115,10520,0,TRUE
167,7,15,9,22,6110,10000,13759,FALSE
167,8,10,11,21,8385,6870,8165,FALSE
167,9,35,11,14,14406,9162,0,FALSE
167,10,22,6,26,7709,7860,17036,FALSE
167,11,41,1,11,21842,21800,0,TRUE
167,12,33,7,22,15285,4653,0,FALSE
167,13,20,7,10,14422,7191,0,FALSE
168,2,15,7,2,9418,18537,0,FALSE
168,3,10,7,23,4445,11716,12350,FALSE
168,4,18,7,25,7425,4890,12432,FALSE
168,5,26,5,7,13624,17808,0,TRUE
168,6,38,6,0,15658,5177,0,FALSE
168,7,25,11,0,14687,5092,0,FALSE
168,8,10,8,11,5263,12105,18493,FALSE
168,9,12,9,2,7523,16864,0,FALSE
168,10,14,10,26,4592,6716,14608,FALSE
168,11,31,7,0,12594,7447,0,TRUE
168,12,19,8,3,10971,27578,0,FALSE
168,13,10,13,0,9413,6809,0,FALSE
169,2,15,8,4,8828,15521,6489,FALSE
169,3,18,13,16,8110,13656,15995,TRUE
169,4,14,11,3,14069,7334,7625,FALSE
169,5,9,17,7,8810,25119,0,FALSE
169,6,26,6,0,10696,11058,1242,FALSE
169,7,22,8,0,9561,6024,0,FALSE
169,8,13,13,16,7539,7470,11947,FALSE
169,9,30,15,0,17298,7546,0,FALSE
169,10,19,10,22,9910,6514,15489,FALSE
169,11,36,10,0,13813,3330,0,FALSE
169,12,24,6,9,11041,21953,0,TRUE
169,13,16,10,4,8399,17252,0,FALSE
170,2,17,3,4,6562,1955,0,FALSE
170,3,15,2,0,9049,3497,0,FALSE
170,4,5,2,21,2109,2641,4133,FALSE
170,5,11,0,5,5100,6755,0,FALSE
170,6,7,3,16,1904,4239,6594,FALSE
170,7,31,3,20,8212,4171,0,TRUE
170,8,9,6,0,5585,2474,0,FALSE
170,9,4,8,0,3176,3649,0,FALSE
170,10,5,5,5,2780,4051,11109,TRUE
170,11,0,10,0,1115,3266,0,FALSE
170,12,3,7,2,4693,17554,0,FALSE
170,13,3,4,2,2876,2543,3422,FALSE
170,14,0,0,0,0,0,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
